company_id,company_name,sector,revenue_usd_mn,carbon_emissions_tCO2,emission_intensity_tCO2_per_mn_usd,energy_mix_renewable_pct,fines_count,fines_amount_usd_k,public_sentiment_score,esg_score_reported,gri_compliance_pct,waste_generated_tons,waste_recycled_pct
CMP100855,Werner-Carter,Energy,10.653,815.185,98.074,21.98,0,0,0.878,55.6,33.28,1120.2,29.03
CMP100856,"Adams, Hodge and Duke",Manufacturing,9.761,470.576,48.2098,0,2,34.53,0.926,74.99,73.91,795.15,30.01
CMP100857,"Ochoa, Taylor and Brady",Transport,59.562,5321.224,89.3396,0,5,54.86,0.692,45.59,56.05,4711.72,33.33
CMP100858,Sellers-Riddle,Transport,283.506,31290.872,123.5498,10.67,2,9.17,0.972,49.35,56.96,23268.73,43.84
CMP100859,"Martinez, Cline and Wright",Retail,26.868,286.507,10.8085,1.34,2,17.88,0.811,61.51,55.26,1110.03,25.98
CMP100860,"Morris, Wright and Bridges",Manufacturing,57.261,2516.446,46.5512,5.6,2,26.22,0.976,67.7,57.72,6357.18,32.79
CMP100861,Burns-Ray,Tech,107.803,330.307,5.7036,46.28,3,49.6,0.943,72.11,62.85,2115.78,48.89
CMP100862,Burton-Brooks,Manufacturing,76.454,3070.78,42.6517,5.83,3,79.83,0.783,48.79,33.39,7719.99,27.45
CMP100863,Schultz Inc,Transport,7.561,660.6814999999999,80.5098,0,5,11.96,0.652,63.2,59.39,590.55,34.14
CMP100864,Robertson-Ramirez,Tech,42.042,126.672,7.4482,22.3,2,5.64,0.99,95.17,98.01,807.46,38.75
CMP100865,Gibson-Freeman,Energy,94.677,11138,125.8514,6.52,4,86.53,0.164,47.01,42.53,11632.28,31.95
CMP100866,"Smith, Schroeder and Oconnor",Finance,5.324,12.658,3.3311,28.62,1,21.12,0.968,72.11,61.42,100,37.07
CMP100867,"Stanton, Reid and Terry",Manufacturing,280.007,13436.099,54.5001,11.95,1,6.65,0.947,68.02,56.26,24438.21,38.57
CMP100868,Flynn Group,Manufacturing,56.418,3863.359,73.3433,6.63,2,58.22,0.975,69.21,62.72,6458.25,39.81
CMP100869,Donaldson and Sons,Energy,66.889,4416.254,99.23,33.46,1,4.64,0.97,68.06,57.9,9459.01,51.22
CMP100870,Adams-Clayton,Energy,9.661,910.983,117.1456,19.5,2,10.02,0.934,67.14,58.78,1100.57,38.55
CMP100871,Kelley-Anderson,Energy,29.754,1520.962,91.813,44.32,4,4.85,0.941,69.56,89.59,3243.06,48.41
CMP100872,Kramer-Shannon,Energy,37.873,4366.942,150.5879,23.43,1,7.48,0.813,51.73,67.25,4806.54,39.11
CMP100873,Williams Ltd,Energy,117.103,14490.653,127.4181,2.88,3,53.8,0.888,63.23,69.35,13539.36,32.68
CMP100874,Smith-Noble,Tech,43.973,204.479,8.6483,46.23,2,24.41,0.966,67.7,40.55,712.5,39.05
CMP100875,Alexander Inc,Finance,31.084,63.256,3.5603,42.84,1,6.47,0.939,70.84,75.18,268.09,42.13
CMP100876,Harris-Barker,Tech,10.226,34.496,6.1186,44.87,3,14.67,0.982,84.07,83.82,222.19,46.58
CMP100877,Khan LLC,Tech,19.645,117.329,8.4381,29.22,1,4.59,0.942,81.24,100,417.88,52.43
CMP100878,Baxter LLC,Finance,44.425,660.6814999999999,2.9658,50.3,1,5.01,0.973,85.76,78.82,360.21,40.79
CMP100879,Pena LLC,Retail,166.906,1292.116,11.2052,30.91,1,2.27,0.969,67.98,63.67,7417.21,44.62
CMP100880,Watson Ltd,Energy,74.788,5960.884,108.5185,26.55,0,0,0.975,71.9,61.02,8009.17,44.1
CMP100881,Williams Ltd,Energy,6.604,486.855,111.5225,33.89,0,0,0.971,64.59,65.51,846.97,39.29
CMP100882,Barber-Fischer,Transport,116.399,9246.799,95.8372,17.11,2,9.39,0.982,66.12,74,7522.95,27.61
CMP100883,Rios-Padilla,Tech,120.753,523.761,7.7407,43.97,0,0,0.889,72.95,49.83,2032.62,35.72
CMP100884,Lewis Inc,Finance,19.323,241.995,3.5847,30.13,1,29.4,0.966,77.23,50.09,216.41,42.53
CMP100885,Wheeler PLC,Retail,22.716,209.825,12.0152,22.3,1,3.32,0.979,78.61,58.78,989.76,36.1
CMP100886,"Wallace, Smith and Cooper",Finance,26.104,71.343,4.3128,36.63,2,18.51,0.975,67.7,73.79,276.99,37.09
CMP100887,Mcneil Group,Manufacturing,36.772,2855.508,77.6547,0,2,8.3,0.962,57.79,44.07,3292.1,26.29
CMP100888,"Anderson, Jones and Reyes",Retail,5.599,660.6814999999999,13.0711,0,1,7.13,0.835,63.45,44.96,235.1,33.2
CMP100889,"Shaffer, Garcia and Richardson",Energy,23.289,2543.91,135.9539,19.66,2,2.49,0.759,55.95,57.83,2507.58,38.23
CMP100890,Taylor-Ayala,Tech,881.383,5267.41,9.1277,34.53,2,37.61,0.957,75.9,71.39,19194.88,39.99
CMP100891,May Ltd,Transport,40.608,3668.028,104.3304,13.42,2,9.19,0.951,58.94,54.94,3710.85,31.84
CMP100892,Jones PLC,Energy,65.352,2425.856,58.4832,36.53,3,8,0.915,74.09,61.19,8878.11,37.59
CMP100893,Bishop and Sons,Transport,7.62,983.061,129.0159,0,1,10.85,0.925,54.35,58.78,584.53,27.14
CMP100894,Bell-Lewis,Finance,45.051,100.242,3.1256,28.81,0,0,0.969,67.7,65.39,480.8,46.92
CMP100895,"Hernandez, Jenkins and Parks",Retail,93.252,1169.689,13.9431,10.04,2,7.82,0.936,70.69,51.59,4112.38,30.71
CMP100896,Miller Inc,Energy,10.911,952.003,125.0234,30.21,1,2.97,0.964,66.3,57.67,1200.99,43.66
CMP100897,Goodwin PLC,Transport,20.948,1553.166,86.0953,13.88,1,11.2,0.971,61.67,67.22,1941.52,43.83
CMP100898,"Cruz, Richmond and Edwards",Manufacturing,27.733,1525.357,71.2927,22.85,1,5.29,0.918,66.16,49.31,2233.06,39.42
CMP100899,Wright Ltd,Transport,142.556,16108.914,113.0006,0,2,26.55,0.734,53.68,48.9,9513.66,27.62
CMP100900,Wright PLC,Energy,139.284,660.6814999999999,151.3114,15.98,1,8.34,0.969,68.34,59.21,14761.11,37.06
CMP100901,"Griffith, Mitchell and Pugh",Finance,185.696,446.085,3.5603,32.53,3,16.47,0.973,69.79,67.35,1505.28,39.86
CMP100902,Abbott Ltd,Retail,35.84,301.061,13.9959,39.98,0,0,0.987,80.53,74.91,1563.65,38.46
CMP100903,Harris-Lawson,Energy,10.688,1058.596,180.0305,22.3,1,18.15,0.959,62.32,45.38,1325.16,35.16
CMP100904,Adkins LLC,Retail,42.481,895.822,21.9295,3.84,0,0,0.989,57.56,64.57,2057.29,27.79
CMP100905,"Brown, Hurst and Blevins",Transport,79.627,4650.085,73.967,21.05,3,67.11,0.97,60.35,45.96,7370.71,39.34
CMP100906,Cruz-Allen,Manufacturing,12.707,401.826,40.6575,22.22,0,0,0.952,71.27,44.52,1432.05,31.02
CMP100907,"Wheeler, Rice and Levine",Tech,137.42,580.308,7.258,41.82,1,14.87,0.97,66.61,70.11,2574.5,43.39
CMP100908,Peck-Anderson,Tech,19.757,30.86,5.0553,69.1,0,0,0.984,90.22,95.96,357.12,54.43
CMP100909,"Fisher, Payne and Thompson",Tech,41.705,660.6814999999999,11.0128,34.46,0,0,0.977,70.26,45.82,793.96,34.76
CMP100910,Best-Townsend,Finance,16.37,34.785,3.6957,42.5,3,3,0.903,86.67,73.87,169.61,46.21
CMP100911,Matthews Inc,Manufacturing,94.815,7002.498,78.7852,6.26,0,0,0.951,74.5,47.18,8601.86,28.31
CMP100912,Lewis-Livingston,Transport,630.855,67122.361,118.57,10.26,3,17.33,0.921,61.67,66.22,52974.64,39.65
CMP100913,Hunter-Fuller,Finance,51.159,660.6814999999999,3.6594,28.88,1,18.03,0.962,88.37,64.33,493.05,31.91
CMP100914,"Wang, Henderson and Morales",Manufacturing,3.157,152.307,58.0844,16.94,0,0,0.541,67.7,39.9,322.27,32
CMP100915,"Herrera, Jensen and Ramirez",Energy,20.448,1308.176,101.0465,22.3,1,4.36,0.975,69.43,58.78,2391.07,45.91
CMP100916,Miller-Mccall,Manufacturing,27.275,1526.61,60.4166,7.36,4,31.95,0.943,51.25,62.05,2503.26,28.88
CMP100917,Herrera Group,Retail,6.857,103.841,21.0629,28.1,1,4.83,0.982,70.65,68.25,404.35,35.88
CMP100918,"Walters, Davenport and Becker",Manufacturing,9.944,660.6814999999999,81.805,24.63,2,7.64,0.928,68.09,64.11,1099.25,40.32
CMP100919,Collins Group,Retail,82.428,773.772,13.2508,29.16,0,0,0.9,57.3,33.42,3528.1,33.41
CMP100920,"Ashley, Allen and Sanchez",Tech,1.139,3.726,5.751,43.11,0,0,0.975,80.4,71.46,100,44.67
CMP100921,Wilson-Salazar,Retail,38.419,414.265,13.6929,21.25,1,20.01,0.872,67.7,44.91,1911.29,35.68
CMP100922,Parker Ltd,Tech,57.134,309.091,7.7571,30.26,0,0,0.942,65.97,62.14,1323.02,41.65
CMP100923,"Yang, Wilson and Zimmerman",Energy,106.702,10749.223,125.8085,19.93,0,0,0.94,56.1,61.86,14340.01,41.91
CMP100924,"Smith, Crawford and Reed",Manufacturing,65.823,3150.182,58.2303,17.81,2,4.65,0.942,62.76,58.78,6385.39,37.37
CMP100925,"Logan, Le and Jackson",Energy,194.163,19129.33,122.6921,19.7,0,0,0.957,70.44,64.05,18849.06,35.54
CMP100926,Brady LLC,Transport,3.331,230.429,98.1217,29.5,2,31.34,0.976,68.25,52.87,241.82,39.84
CMP100927,"Tanner, Wise and Johnson",Energy,354.748,13106.759,77.8753,52.56,1,19.79,0.948,72.49,75.74,43278.7,55.16
CMP100928,Nelson-Brown,Retail,88.874,1058.501,15.6761,24.02,3,8.52,0.956,62,57.88,4680.95,35.72
CMP100929,"Proctor, Burton and Crawford",Finance,94.156,113.992,3.8407,68.48,0,0,0.957,85.16,75.62,850.37,43.95
CMP100930,"Ward, Porter and Bradley",Manufacturing,9.105,550.739,60.487,0,1,2.48,0.777,52.93,53.84,779.15,36.3
CMP100931,Moore-Ayala,Retail,16.649,154.306,13.417,30.92,1,4.3,0.896,67.21,49.79,943.98,35.54
CMP100932,"Craig, Wilson and Yang",Transport,4.204,399.56,115.8121,17.93,1,3.41,0.963,62.78,63.23,401.49,25.37
CMP100933,Williams Inc,Energy,17.174,660.6814999999999,107.0701,9.98,2,11.64,0.873,59.36,55.21,2082.06,37.28
CMP100934,Williams LLC,Tech,46.321,159.197,8.3728,58.95,1,1,0.994,89.04,84.43,804.75,46
CMP100935,Mora-White,Transport,68.476,6235.712,101.943,22.3,4,10.11,0.958,67.7,48.22,4979.15,33.65
CMP100936,Tran Ltd,Transport,48.986,3418.311,83.0128,15.94,2,31.8,0.857,53.86,45.33,3163.93,33.91
CMP100937,"Rios, Walker and Wright",Tech,11.98,660.6814999999999,11.6172,39.59,1,18.11,0.96,67.7,75.25,279.31,43.92
CMP100938,"Flores, Mckenzie and Duncan",Finance,15.513,26.109,3.159,46.72,1,7.21,0.984,77.03,53.47,131.41,43.59
CMP100939,Shaw Inc,Finance,43.035,65.979,2.8719,46.62,2,32.75,0.984,87.91,58.78,443.52,38.9
CMP100940,Walker PLC,Transport,68.035,2201.635,45.6525,29.12,1,6.99,0.882,66.8,49.9,4950.89,38.37
CMP100941,Finley Inc,Tech,75.634,241.336,6.5889,51.57,0,0,0.966,87.3,80.05,1545.46,45.03
CMP100942,Cline-Ayala,Manufacturing,29.743,1046.06,56.8953,38.18,3,3.78,0.89,73.51,36.82,3154.45,38.69
CMP100943,Murphy-Tran,Tech,93.819,305.045,6.2203,47.73,2,5.65,0.978,89.82,89.74,2123.87,50.57
CMP100944,Wood LLC,Transport,32.093,2353.902,73.3465,22.3,1,8.8,0.88,54.76,24.58,2265.94,24.7
CMP100945,"Mueller, Stevenson and Sanchez",Finance,16.525,34.856,4.4735,52.85,1,15.67,0.977,76.55,53.55,132.93,46.71
CMP100946,Vargas-Snyder,Manufacturing,7.912,407.887,54.4281,5.29,1,1.25,0.978,67.82,73.62,676.28,33.1
CMP100947,Oconnor PLC,Finance,14.366,25.834,4.3762,58.91,1,4.68,0.977,80.79,76.17,166.65,51.06
CMP100948,Hernandez Group,Retail,13.683,135.952,13.3535,25.6,2,10.65,0.988,67.7,75.82,786.47,42.12
CMP100949,Hall LLC,Retail,10.683,114.725,15.1234,28.99,1,9.66,0.827,68.02,52.63,554.96,45.51
CMP100950,"Franco, Wiley and Tapia",Tech,4.282,23.132,9.6468,44,0,0,0.974,80.1,65.45,100,40.77
CMP100951,Blake Group,Transport,4.412,308.474,69.9104,0,0,0,0.817,55.03,50.58,376.26,28.37
CMP100952,"Acosta, Garcia and Moreno",Retail,46.099,539.353,15.982,26.79,1,25.39,0.947,67.09,77.15,2005.65,40.69
CMP100953,Barnes Inc,Retail,231.6,3558.989,20.7172,25.83,1,10.67,0.941,67.99,46.62,13499.56,32.97
CMP100954,Dawson Inc,Energy,108.357,11108.794,147.533,30.51,0,0,0.84,61.32,48.86,12580.35,39.87
CMP100955,Morse PLC,Finance,4.441,8.621,2.734,22.3,4,18.05,0.941,66.2,53.42,100,27.06
CMP100956,Haynes-Watson,Finance,31.248,660.6814999999999,4.4711,32.47,2,43.9,0.984,88.36,59.7,314.84,33.17
CMP100957,"Miller, Davis and Anderson",Finance,381.552,1303.221,5.048,32.34,0,0,0.979,74.87,58.78,3124.1,32.88
CMP100958,Jones-Bradley,Finance,25.596,48.233,2.1102,10.7,2,30.42,0.905,50.91,61.37,221.79,39.17
CMP100959,Bates-Anderson,Energy,82.593,8727.578,131.4695,19.62,1,4.67,0.813,67.7,40.61,10854.84,40.6
CMP100960,Green-Edwards,Transport,7.331,772.993,105.5804,22.3,2,9.44,0.761,47.22,24.06,488.61,28.75
CMP100961,Haynes-Moss,Energy,67.473,4605.578,109.4431,37.63,1,3.14,0.974,66.91,55.29,8430.84,37.74
CMP100962,Chavez-Hall,Finance,34.129,78.641,3.9659,41.9,1,1,0.988,72.27,71.66,306.53,43.06
CMP100963,Taylor PLC,Energy,7.356,643.958,120.9165,27.6,3,37.56,0.909,54.39,61.26,843.63,43.58
CMP100964,Moore and Sons,Energy,7.153,799.426,127.0079,22.3,0,0,0.944,61.97,54,785.81,30.62
CMP100965,Owens-Russell,Retail,4.657,47.066,10.9463,7.66,1,4.16,0.944,66.4,49.14,219.41,32.55
CMP100966,"Howard, Townsend and Hayes",Manufacturing,46.997,2766.849,67.337,12.57,1,7.81,0.986,70.74,55.02,5111.48,38.39
CMP100967,Baker-Wilson,Transport,40.229,4366.328,120.2553,9.74,2,37.28,0.873,67.7,52.13,2957.15,34.88
CMP100968,Aguirre LLC,Energy,160.679,7231.246,58.1578,22.62,3,34.09,0.946,59.93,51.05,19793.63,35.68
CMP100969,"Terry, Williams and Huff",Energy,9.559,901.176,140.0623,22.3,0,0,0.945,67.61,57.15,1136.09,40.9
CMP100970,Hernandez-Dawson,Energy,250.346,21886.477,105.6434,17.25,0,0,0.955,53.55,50.58,32008.29,20.05
CMP100971,Foster-Williams,Energy,86.391,660.6814999999999,103.256,25.07,2,39.95,0.848,66.63,47.88,12178.35,37.98
CMP100972,Green-Ewing,Transport,75.42,660.6814999999999,80.1965,1.85,2,14.3,0.878,51.83,46.84,6594.9,26.47
CMP100973,Crane Group,Retail,32.712,557.852,22.2572,23.38,2,49.23,0.966,69.33,66.48,1449.1,28.82
CMP100974,"Adkins, Wright and Murray",Energy,351.605,21774.007,97.182,36.28,4,52.31,0.957,72.1,65.42,34280.36,42.9
CMP100975,Martinez Inc,Transport,4.926,316.425,64.2355,0,2,34.87,0.971,56.4,63.09,356.61,39.49
CMP100976,Anderson Group,Energy,338.29,19853.521,118.237,50.36,0,0,0.95,77.25,66.23,42138.67,42.63
CMP100977,Parks-Pace,Finance,17.437,660.6814999999999,2.1069,36.11,0,0,0.955,67.7,55.94,143.08,43.17
CMP100978,Aguilar LLC,Retail,80.724,660.6814999999999,14.1903,11.29,1,3.48,0.983,70.03,58.78,4030.33,42.08
CMP100979,Johnson Inc,Retail,8.595,135.672,18.2953,13.72,1,4.26,0.936,77.18,63.6,446.4,42.04
CMP100980,Orr Group,Retail,19.281,242.122,12.5577,0,2,5.61,0.834,67.7,30.34,900.13,34.27
CMP100981,Davis LLC,Finance,14.899,51.043,5.0373,31.99,1,6.3,0.99,85.93,82.44,165.14,46.6
CMP100982,Williams Group,Energy,9.171,821,111.3644,19.61,3,60.16,0.982,73.79,72.81,927.34,38.86
CMP100983,Jackson PLC,Tech,12.733,75.622,8.1716,27.32,3,23.16,0.889,62.25,58.78,211.38,29.21
CMP100984,Underwood-Foster,Tech,23.256,113.091,7.7408,37.18,0,0,0.931,87.25,58.78,507.57,37.96
CMP100985,Reyes Group,Tech,94.601,282.907,6.3855,53.17,1,1.62,0.967,74.98,85.13,1888.61,43.44
CMP100986,Gomez and Sons,Energy,15.58,2061.056,170.9067,22.6,3,162.17,0.975,74.31,58.78,2010.49,47.13
CMP100987,Ramirez-Stephenson,Tech,117.63,474.268,8.0268,49.77,1,7.29,0.989,78.24,69.31,2291.27,42.94
CMP100988,Mendez PLC,Manufacturing,84.665,3481.074,53.0605,22.51,1,5.38,0.667,67.7,36.63,7607.67,32.44
CMP100989,Holland Group,Manufacturing,147.072,10379.877,75.8234,6.92,2,37.98,0.915,74.08,44.79,16584.44,33.1
CMP100990,Andrade-Mendoza,Tech,10.56,660.6814999999999,7.1096,36.82,1,5.71,0.989,74,73.54,236.49,42.29
CMP100991,Ramirez and Sons,Energy,10.11,780.745,90.8426,14.99,3,39.33,0.945,64.79,72.78,1307.68,46.03
CMP100992,Gonzalez-Wilkerson,Retail,124.929,1034.605,9.9837,17.05,3,40.89,0.712,58.68,42.03,5677.14,28.7
CMP100993,"Wright, Mcknight and Stephens",Manufacturing,41.172,2246.906,56.6966,3.75,3,47.02,0.862,64.25,62.71,4265.8,34.27
CMP100994,Mayo Ltd,Retail,84.207,660.6814999999999,15.0844,20.9,1,15.86,0.898,67.7,65.74,3976.21,33.62
CMP100995,Castillo-Harrington,Manufacturing,26.874,1974.558,73.475,0,3,69.1,0.92,48.88,61.53,2248.37,25.71
CMP100996,Durham-Shaw,Transport,343.739,28433.216,82.7174,0,3,24.66,0.795,58.7,58.78,32089.42,28.7
CMP100997,Nelson-Johnson,Energy,42.95,2361.558,92.1416,40.33,1,3.94,0.982,75.62,77.03,4405.27,43.29
CMP100998,"Robinson, Huang and Osborne",Finance,9.514,15.489,2.1586,24.58,1,2.09,0.954,69.89,43.45,112.27,31.46
CMP100999,Stokes Group,Finance,109.404,149.937,3.7467,63.42,1,31.28,0.986,88.07,67.83,1070.41,42.79
